1000 10000
965 773 1
52 414 3
327 661 16
867 753 5
213 150 9
523 632 20
895 112 5
162 464 5
357 819 15
380 37 2
798 693 6
703 575 9
633 751 5
124 271 8
874 74 4
342 260 13
192 717 7
272 844 13
270 718 10
761 784 18
650 161 12
797 231 1
10 730 9
729 911 2
743 14 9
727 597 12
525 598 9
485 504 20
722 449 3
185 383 8
584 144 15
190 341 16
452 110 19
441 15 4
926 655 19
742 560 12
871 690 13
572 136 17
549 630 9
138 277 1
336 226 2
149 316 16
945 721 1
527 716 10
203 653 3
652 736 2
14 945 12
35 131 4
82 647 2
886 726 16
493 208 12
11 950 8
992 751 4
580 596 11
461 272 20
175 353 2
656 361 15
446 895 7
362 321 16
316 240 14
963 385 20
627 128 6
183 617 12
704 305 1
210 967 14
57 612 3
625 12 6
35 490 14
182 792 2
524 128 17
728 930 10
979 816 9
809 297 14
83 839 4
643 583 5
270 81 4
502 168 4
654 815 4
93 144 16
666 396 9
746 407 18
369 792 18
862 751 17
591 568 6
260 953 3
232 476 16
420 36 1
420 28 6
963 653 13
607 687 6
482 875 17
478 192 17
452 355 14
379 614 18
832 111 10
231 618 19
164 400 16
925 546 16
589 500 14
564 607 14
481 22 7
432 476 18
667 399 14
929 64 15
145 39 6
859 727 20
931 641 8
662 327 14
351 729 20
326 906 8
502 595 13
633 4 17
459 843 2
499 214 11
765 512 19
183 733 10
525 58 17
977 927 20
161 829 17
32 355 10
145 30 14
586 837 18
726 252 16
807 990 5
435 752 8
991 33 6
30 45 15
414 548 18
238 388 10
10 484 17
598 697 1
592 239 10
224 426 4
241 376 6
789 700 2
161 389 1
561 94 19
664 832 6
672 947 15
501 551 13
857 664 18
39 514 14
920 476 19
457 932 8
824 596 12
482 857 11
715 297 6
902 592 9
822 896 13
799 761 2
294 158 6
231 887 14
78 208 19
75 939 2
578 966 2
608 939 12
218 563 18
778 428 16
527 123 7
446 188 3
146 739 8
815 181 17
821 304 3
199 810 8
325 593 9
722 354 14
144 847 2
976 930 16
33 905 1
846 236 15
183 421 15
753 242 12
54 136 11
137 272 1
173 490 2
853 435 4
516 305 18
481 66 6
212 448 18
480 713 6
783 948 11
604 873 18
898 423 4
291 256 6
274 551 14
302 279 14
99 464 3
356 910 20
703 881 6
824 226 19
95 141 5
514 795 8
455 661 11
23 21 8
489 920 8
736 818 16
754 490 13
507 546 8
98 336 18
975 933 20
140 349 12
29 684 10
824 296 12
19 370 18
392 192 13
245 969 13
987 463 4
830 571 10
274 203 13
553 648 15
586 260 13
426 668 9
738 431 14
756 82 19
3 53 16
327 888 16
856 897 3
410 253 11
896 451 13
983 901 17
745 220 8
6 559 7
412 824 11
78 928 12
753 190 16
404 568 18
371 281 18
622 51 18
271 78 15
898 219 20
730 366 3
521 485 3
69 842 6
496 958 8
761 908 16
639 389 18
723 665 3
139 341 19
607 343 7
23 605 13
485 376 10
774 281 7
611 495 16
349 403 14
465 980 14
187 308 6
410 214 5
946 309 9
994 401 9
939 116 10
163 400 13
391 166 10
422 90 17
7 886 15
377 46 4
976 747 16
930 550 7
164 187 13
503 664 14
75 601 6
404 177 19
537 418 6
613 606 6
997 936 11
768 447 10
247 64 7
456 595 3
310 601 11
661 231 15
565 14 20
609 365 4
670 378 13
68 668 20
139 218 20
851 246 13
112 287 13
53 447 19
818 261 20
453 539 12
477 288 6
124 52 9
935 569 1
672 526 14
134 570 2
2 841 12
630 833 2
49 874 7
68 724 11
302 513 15
733 762 4
554 909 5
190 5 1
24 595 7
702 191 2
970 697 12
413 815 12
892 236 4
240 891 19
610 455 10
16 886 5
138 984 8
51 689 17
52 579 11
451 827 14
979 391 18
221 518 3
842 279 6
587 746 5
325 324 9
906 474 19
823 219 6
168 537 9
559 104 14
545 679 17
285 362 5
153 918 4
783 27 8
531 776 5
441 250 18
199 948 3
584 893 20
397 910 7
956 57 15
323 959 7
311 67 7
296 337 3
503 228 19
447 384 9
98 88 12
89 724 14
335 289 11
842 61 19
358 321 20
650 138 3
761 719 9
615 250 1
286 579 13
670 221 16
196 549 17
815 878 15
374 7 20
128 673 10
672 794 11
22 802 1
125 510 14
868 405 4
854 107 10
395 557 5
931 383 18
935 452 11
593 790 8
15 374 18
538 128 16
628 11 13
840 935 20
548 965 3
867 613 12
434 558 16
989 894 19
879 751 6
785 67 9
46 774 14
134 250 5
912 510 4
113 405 8
411 957 13
945 856 10
6 638 19
129 695 9
179 119 11
962 624 16
820 354 17
814 677 8
922 715 17
574 228 11
536 423 1
487 111 14
866 914 18
240 384 1
1 952 18
724 16 20
100 775 3
601 864 5
245 305 4
488 937 7
106 549 16
979 494 14
450 234 10
845 799 1
395 854 5
603 973 20
992 817 19
745 684 3
976 745 18
154 532 15
646 360 8
765 82 4
165 359 17
107 986 20
197 397 12
865 414 1
389 622 14
65 567 6
605 756 18
974 609 16
473 525 17
628 156 10
531 568 9
586 138 3
479 32 12
525 691 9
691 240 8
622 552 17
641 706 12
564 703 2
278 783 13
140 657 7
85 64 12
707 736 9
314 453 1
634 856 11
364 722 10
65 683 4
218 104 5
489 300 14
184 122 5
77 371 4
153 522 4
144 637 19
570 753 20
942 453 19
715 920 5
301 777 9
136 581 20
620 494 11
740 741 8
555 335 2
529 767 8
594 519 20
981 938 5
183 378 7
351 559 11
936 744 19
177 37 7
728 813 6
647 180 17
291 597 8
679 580 20
586 865 2
483 752 10
473 237 9
684 946 7
888 860 19
585 294 19
965 107 18
24 533 20
20 580 19
730 59 20
727 916 2
507 805 17
454 559 8
766 359 20
738 448 5
979 395 19
880 43 4
617 765 10
179 788 20
550 212 6
135 148 5
505 589 18
73 909 6
41 340 18
502 127 15
984 825 4
723 655 16
632 489 3
10 758 4
233 609 19
309 645 2
973 797 9
200 954 4
681 794 6
476 354 6
543 639 5
221 426 4
916 556 17
349 355 4
388 258 4
618 229 4
50 273 9
825 189 16
708 294 12
995 221 16
980 309 12
923 709 17
208 797 11
306 296 16
27 188 9
708 989 8
590 323 3
956 732 20
922 24 14
890 647 18
560 21 19
587 451 9
873 895 18
601 335 13
232 308 17
148 483 18
826 683 1
429 930 15
90 883 11
856 884 13
224 670 16
131 420 5
595 233 1
967 284 2
366 38 18
85 194 7
515 876 15
455 924 14
344 956 4
527 600 11
670 616 8
787 784 14
327 111 2
621 948 13
723 710 19
145 721 7
619 477 9
635 544 16
435 644 8
746 112 17
908 271 10
532 313 1
978 886 14
412 399 15
351 122 12
225 764 1
879 557 12
642 514 12
818 943 15
891 120 6
295 389 7
999 811 6
505 527 4
592 551 6
285 473 20
778 804 13
892 134 9
257 906 18
388 518 17
461 29 8
669 46 16
896 366 2
670 793 8
800 772 4
813 863 11
712 872 6
789 441 11
911 681 7
597 485 3
934 275 7
995 28 19
976 951 3
341 749 8
543 240 1
496 438 13
141 332 3
462 914 11
209 336 14
41 703 20
611 822 12
659 885 11
361 513 18
353 304 13
388 531 18
764 684 15
842 445 14
913 866 11
822 957 8
719 877 12
198 92 8
284 552 19
397 617 13
306 239 7
354 794 4
72 437 3
100 740 3
816 811 10
669 872 12
892 142 3
96 747 2
179 552 17
912 178 6
917 319 20
266 761 5
286 232 2
687 928 10
763 859 15
369 917 20
123 331 4
504 119 4
963 117 5
250 909 13
618 458 20
70 577 19
508 400 2
100 378 4
670 27 15
448 229 7
8 21 2
176 819 16
837 812 17
491 65 3
87 7 12
589 684 3
251 786 5
860 454 6
844 51 17
267 627 12
165 531 16
590 915 18
601 77 14
481 925 3
429 743 12
711 508 9
789 388 4
786 946 9
916 124 13
893 685 13
906 954 13
439 228 17
24 632 17
290 821 11
482 143 2
506 170 6
46 693 10
807 329 6
585 950 20
923 802 8
529 23 13
750 671 14
136 289 6
115 272 17
372 889 9
754 3 7
765 300 20
649 173 19
99 673 11
839 822 17
504 89 9
796 341 7
870 67 3
496 148 6
798 888 7
679 177 17
825 15 9
955 551 3
993 81 5
851 208 15
595 122 6
15 20 10
82 500 10
357 347 5
663 871 5
425 134 2
113 699 6
938 247 15
127 517 3
774 232 7
492 386 3
204 149 7
